bank,title,review_id,content,rating,date,thumbs_up,version,source,cleaned_text,sentiment_label,sentiment_score,keywords,themes
Dashen Bank,Dashen Bank,74f35e55-6ee7-4d01-bc8a-e5b3c92a6b70,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-02-26,54,1.0.7,Google Play,super ultimate digital banking app live speed efficiency innovation design seamless experience offer lightningfast transaction toptier security effortless financial management super banking smooth smart super,positive,0.9995073080062866,"super,banking,digital banking,design,financial","Transaction Performance,User Interface"
Dashen Bank,Dashen Bank,759ccebb-dcdd-4f4b-bc9b-7a7453191e52,"The Dashen Super App is a game-changer in digital banking, offering a seamless and convenient experience. With its user-friendly interface, fast transactions, and a wide range of financial services, it simplifies banking for customers. Features like bill payments, fund transfers, mobile top-ups, and loan applications make it an all-in-one solution. Plus, its security measures ensure safe and reliable Experiance effortless banking",5,2025-02-26,226,1.0.7,Google Play,dashen super app gamechanger digital banking offer seamless convenient experience userfriendly interface fast transaction wide range financial service simplify banking customer feature like bill payment fund transfer mobile topup loan application allinone solution plus security measure ensure safe reliable experiance effortless banking,positive,0.9977291226387024,"banking,digital banking,financial,interface,security","Transaction Performance,User Interface,Customer Support,Feature Requests"
Dashen Bank,Dashen Bank,da45d0ae-f8d0-4fc1-9af2-7d3b8d6da59b,ከጰነጨየጠ,2,2025-02-26,1,1.0.7,Google Play,ከጰነጨየጠ,negative,0.6970565915107727,,Other
Dashen Bank,Dashen Bank,804dc621-491a-4645-abf9-0b5db917406a,"It has good feature. But, it is Very Slow! difficult to pay or receive. The Speed should be improved, else I didn't recommend.",2,2025-02-24,14,1.0.7,Google Play,good feature slow difficult pay receive speed improve not recommend,negative,0.9960646033287048,"improve,recommend,slow,feature,good","Transaction Performance,Feature Requests"
Dashen Bank,Dashen Bank,1d0f9b72-5b50-40f4-9659-fe79222b8213,Excellent app,5,2025-02-24,2,1.0.4,Google Play,excellent app,positive,0.9998356103897095,"excellent,app",Other
Dashen Bank,Dashen Bank,3137ba80-d819-4ee4-bbfd-999fcc02f6f7,አፕልኬሽኑ አሪፍ ሆኖ ሳለ ቴሌብር ወደራስ ብቻ ለምን ሆነ እንደ ድሮው ለሰውም መላክ ቢቻል,4,2025-02-22,1,1.0.7,Google Play,አፕልኬሽኑ አሪፍ ሆኖ ሳለ ቴሌብር ወደራስ ብቻ ለምን ሆነ እንደ ድሮው ለሰውም መላክ ቢቻል,negative,0.9528433680534363,,Other
Dashen Bank,Dashen Bank,1e2ea57b-0f8d-43a9-bf42-d573a0324f0a,No good,1,2025-02-22,1,1.0.7,Google Play,good,negative,0.9996987581253052,good,Other
Dashen Bank,Dashen Bank,347d1005-af56-400b-95e6-b48e96816565,Wow amazing app,5,2025-02-21,6,1.0.6,Google Play,wow amazing app,positive,0.9998513460159302,"amazing app,wow,amazing,app",Other
Dashen Bank,Dashen Bank,cf3081c5-a6d9-4481-80de-c990cf6b9784,best platform... Please avoid otp,5,2025-02-21,2,,Google Play,good platform avoid otp,positive,0.9228948950767517,"platform,good",Other
Dashen Bank,Dashen Bank,e13bd7ee-f36d-422a-9341-7e55733d5971,Super smart app.,5,2025-02-18,2,1.0.7,Google Play,super smart app,positive,0.9997984766960144,"super,app",Other
Dashen Bank,Dashen Bank,0bf11599-f207-433e-b671-b629b6b91dfd,best 👍👍,5,2025-02-16,3,1.0.7,Google Play,well,positive,0.9997019171714783,,Other
Dashen Bank,Dashen Bank,88d57ce9-5ba3-4d52-aaba-18c92e2cbbc8,I don't know what happens but the application is not send verification pass code you should fix that,1,2025-02-16,53,1.0.7,Google Play,not know happen application send verification pass code fix,negative,0.9973721504211426,"know,send,fix,application",Other
Dashen Bank,Dashen Bank,30cdf34a-c7e8-4573-b51d-920e576eb5a9,This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,1,2025-02-14,3,,Google Play,app not work phone phone samsung galaxy s7 android version 9 financial app work like telebirr cbe m_pesa,negative,0.9974337220191956,"app work,phone,work,version,financial",Other
Dashen Bank,Dashen Bank,62a49d95-3dee-4d62-9b5a-cceff329af48,"Dashen Super app is secure, very easy to use and has more services uniquely like budgeting, chat, IPS...",5,2025-02-14,6,1.0.7,Google Play,dashen super app secure easy use service uniquely like budget chat ips,positive,0.9937819838523865,"chat,dashen super,secure,easy use,service","Customer Support,Feature Requests"
Dashen Bank,Dashen Bank,f4f64316-a28a-464b-aba8-c9279ef1fa1f,Amazing and user friendly supper app and looking forward the additional features,5,2025-02-14,6,1.0.7,Google Play,amazing user friendly supper app look forward additional feature,positive,0.9998486042022705,"supper,friendly,user,amazing,feature","User Interface,Feature Requests"
Dashen Bank,Dashen Bank,7a363704-a9b9-4805-99ce-288543537fc5,it's amazing app i have seen ever,5,2025-02-13,3,1.0.7,Google Play,amazing app see,positive,0.9998574256896973,"amazing app,amazing,app",Other
Dashen Bank,Dashen Bank,15e7f782-ce40-4927-a035-f0f73b2b5631,One star deducted for not to able to transfer to telebirr.,4,2025-02-13,3,1.0.7,Google Play,star deduct able transfer telebirr,negative,0.9903808236122131,"able,transfer",Transaction Performance
Dashen Bank,Dashen Bank,40ab34a6-0027-4019-b565-824e578f79c3,ጥሩ ነው ግን በደንብ ሊሸሻል ይገባል,4,2025-02-13,1,1.0.4,Google Play,ጥሩ ነው ግን በደንብ ሊሸሻል ይገባል,negative,0.9046952724456787,ነው,Other
Dashen Bank,Dashen Bank,c6d8d045-ccb6-427d-9e8b-3b8937445a28,ፍጥነቱ በጣም አሪፍ ነው! እና ቀለል ያለ ነው ! ነገር ግን ተጨማሪ ወደ ቴሌብር ኤጀንት መላኪያ አፕ ቢካተትበት ጥሩ ነው::,4,2025-02-12,1,1.0.4,Google Play,ፍጥነቱ በጣም አሪፍ ነው እና ቀለል ያለ ነው ነገር ግን ተጨማሪ ወደ ቴሌብር ኤጀንት መላኪያ አፕ ቢካተትበት ጥሩ ነው,negative,0.9328106045722961,"ነው,በጣም",Other
Dashen Bank,Dashen Bank,2b6f2fa5-b5ce-4c1c-adc5-b21429979ae7,Keep up the good work and pleas add water and electric utility payment,5,2025-02-12,2,,Google Play,good work plea add water electric utility payment,positive,0.9986761212348938,"add,payment,work,good","Transaction Performance,Feature Requests"
Dashen Bank,Dashen Bank,d98af23a-58c4-48d9-beaf-b4767f97b769,The app missed some important features 1. It does't show recent transactions 2. Transfer to Telebirr limited to own telebirr 3. The statement does't show running balance,2,2025-02-11,12,1.0.7,Google Play,app miss important feature 1 doest recent transaction 2 transfer telebirr limit telebirr 3 statement doest run balance,negative,0.9995891451835632,"transfer,transaction,feature,app","Transaction Performance,Feature Requests"
Dashen Bank,Dashen Bank,a18d6971-00fe-4bc1-b303-7c47e6ab410b,"Simple, Fast and Easy ⭐⭐⭐🎉",4,2025-02-10,3,1.0.7,Google Play,simple fast easy,positive,0.9996811151504517,"simple,fast,easy",Transaction Performance
Dashen Bank,Dashen Bank,9710f0a3-e133-4969-874b-2316715d90b7,"የሚገርም aplication ነው, ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት!!!!!!!!!!!!:: አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው::",4,2025-02-09,2,1.0.7,Google Play,የሚገርም aplication ነው ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው,negative,0.8565719723701477,ነው,Other
Dashen Bank,Dashen Bank,e0a1d8a1-df15-4a9b-8e99-1b596bd97fb7,Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,5,2025-02-07,3,1.0.7,Google Play,baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra godina jimmaa magaalaa aggaaroo irraa muaz abamecha abamilki,negative,0.9961472749710083,,Other
Dashen Bank,Dashen Bank,625d43c0-5997-4d1b-86dc-c30cfd4545ba,Good,5,2025-02-07,2,1.0.7,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,88374fe2-44b0-4122-9f7c-1bd98b21108e,It doesn't work,1,2025-02-07,1,,Google Play,not work,negative,0.9997813105583191,work,Other
Dashen Bank,Dashen Bank,631604e5-d2d7-4cfc-8eed-174a736a28ad,"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",5,2025-02-07,11,1.0.7,Google Play,dashen super app super easy use secure fast transaction love,positive,0.9998102784156799,"super,dashen super,secure,love,easy use",Transaction Performance
Dashen Bank,Dashen Bank,f1f64244-c9b5-4cbe-9844-7d101beed08c,"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",5,2025-02-06,7,1.0.7,Google Play,try new dash bank super app today amazingly easy funi recommend download use like,positive,0.9998507499694824,"download,recommend,bank super,new,try",Transaction Performance
Dashen Bank,Dashen Bank,f41b6dcb-0e54-468a-bba2-f5db6c7cb66d,Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,5,2025-02-06,2,,Google Play,gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,negative,0.985221803188324,"new,app",Other
Dashen Bank,Dashen Bank,da386798-3db3-4e83-96b1-1444618f9e9b,"Good app, bad security",3,2025-02-06,5,1.0.5,Google Play,good app bad security,positive,0.989300549030304,"security,bad,good app,good,app",Other
Dashen Bank,Dashen Bank,ede1dfcb-1c62-403f-8d8c-0cebc9f600ca,On Transaction page only show sent Transaction. Try to include received transaction.,4,2025-02-06,1,1.0.7,Google Play,transaction page send transaction try include receive transaction,negative,0.9956958293914795,"transaction,send,try",Transaction Performance
Dashen Bank,Dashen Bank,ee6b6f72-3d6a-463d-97e5-e187c3d333b7,Wonderful Application 😍,5,2025-02-05,3,1.0.7,Google Play,wonderful application,positive,0.9998589754104614,application,Other
Dashen Bank,Dashen Bank,67026e5c-4628-48b1-90a6-1c33dcec20be,I loved it,5,2025-02-05,2,1.0.7,Google Play,love,positive,0.9998809099197388,love,Other
Dashen Bank,Dashen Bank,6d543e34-b5a0-4314-b1ef-53a6d6e8ad36,አሁን ገና አንድ እርምጃ ቀደማችው,5,2025-02-04,2,1.0.4,Google Play,አሁን ገና አንድ እርምጃ ቀደማችው,negative,0.8832131028175354,,Other
Dashen Bank,Dashen Bank,d1c22383-7e9c-4130-923f-b69817109b3b,I am so thankful for having this best app Dashen one step ahead,5,2025-02-04,7,1.0.7,Google Play,thankful have good app dashen step ahead,positive,0.999471127986908,"ahead,step,good app,dashen,good",Other
Dashen Bank,Dashen Bank,ea5aac1f-644e-4166-86d6-d8a144d5ad77,Not good this app,1,2025-02-04,2,1.0.7,Google Play,good app,negative,0.9997790455818176,"good app,good,app",Other
Dashen Bank,Dashen Bank,7264d66b-d526-4a81-941a-a251c317e7a8,Best app,5,2025-02-04,2,1.0.7,Google Play,good app,positive,0.999686598777771,"good app,good,app",Other
Dashen Bank,Dashen Bank,6b838917-bb83-44e6-8ebf-c052a041d168,Excellent app ever but it needs improvement on speed and transaction lists,1,2025-02-03,28,1.0.7,Google Play,excellent app need improvement speed transaction list,negative,0.990936815738678,"improvement,excellent,need,transaction,app",Transaction Performance
Dashen Bank,Dashen Bank,97f970d6-9c48-4769-a11a-9777b4f7e2af,Perfect,5,2025-02-02,2,1.0.7,Google Play,perfect,positive,0.9998517036437988,,Other
Dashen Bank,Dashen Bank,5bd1a772-544e-4524-a5bc-aa7b5d86f3fd,"It does not work functional ,",1,2025-02-02,4,1.0.7,Google Play,work functional,negative,0.9997901320457458,work,Other
Dashen Bank,Dashen Bank,2fa378f6-619f-4680-b0ae-b20b1795d32d,Ok,5,2025-02-02,3,1.0.7,Google Play,ok,positive,0.9997851252555847,ok,Other
Dashen Bank,Dashen Bank,030ff419-ef33-4724-afcc-3ca530dab0f5,all of dashen bank customers use the application it is good to use,5,2025-02-01,4,1.0.7,Google Play,dashen bank customer use application good use,positive,0.9958037734031677,"use,customer,dashen bank,application,dashen",Customer Support
Dashen Bank,Dashen Bank,8c56744b-4478-46fa-a17f-6159bb931a78,Gret experience,5,2025-02-01,2,1.0.7,Google Play,gret experience,negative,0.7600314021110535,experience,Other
Dashen Bank,Dashen Bank,faee3a15-6fa8-46e8-9196-55a9a99e7a7e,All good we need more,3,2025-01-31,1,1.0.6,Google Play,good need,positive,0.9996538162231445,"need,good",Other
Dashen Bank,Dashen Bank,e6ac68ac-bbdb-43ec-9987-081c36a2ca8a,"Dashen super app is easy to use, fast and robust",5,2025-01-31,5,1.0.6,Google Play,dashen super app easy use fast robust,positive,0.9997517466545105,"dashen super,easy use,super app,super,fast",Transaction Performance
Dashen Bank,Dashen Bank,173957b9-fba2-4a7e-b9bc-ec34bbe0b52a,it was amazing app.....thank you dashen bank....,5,2025-01-30,4,1.0.6,Google Play,amazing appthank dashen bank,positive,0.9998608827590942,"dashen bank,amazing,dashen,bank",Other
Dashen Bank,Dashen Bank,d2f0062a-2be2-4fac-81d9-f9dd2a8f9a27,Dashen bank super app for easy life.,5,2025-01-30,4,1.0.4,Google Play,dashen bank super app easy life,positive,0.7723069190979004,"bank super,life,dashen bank,super app,super",Other
Dashen Bank,Dashen Bank,b7ba023c-3a56-4fa5-8f30-8fcce982b8ef,Excellent UI/UX and beyond Banking services👍👍,5,2025-01-30,2,,Google Play,excellent uiux banking service,positive,0.9995208978652954,"excellent,service,banking","User Interface,Customer Support"
Dashen Bank,Dashen Bank,88f31adb-275f-4f6c-90d1-94bbdbebe22b,Send to oher bank የሚለዉ ዉስጥ ገብተን ወደ addisinternational bank ለመላክ አይሰራም ሁለተኛ ደግሞ ወደ cbe birr ለመላክ account number ይጠይቃል ሞባይል ነበር ነዉ መጠየቅ ያለበት ይመስለኛል,2,2025-01-29,4,1.0.4,Google Play,send oher bank የሚለዉ ዉስጥ ገብተን ወደ addisinternational bank ለመላክ አይሰራም ሁለተኛ ደግሞ ወደ cbe birr ለመላክ account number ይጠይቃል ሞባይል ነበር ነዉ መጠየቅ ያለበት ይመስለኛል,negative,0.9945861101150513,"bank,send,account,cbe","Account Access Issues,Feature Requests"
Dashen Bank,Dashen Bank,9b86685f-1b04-4481-baa8-f84646df2433,Best,5,2025-01-29,2,1.0.4,Google Play,well,positive,0.9997941851615906,,Other
Dashen Bank,Dashen Bank,060af032-65e4-4574-a5fd-5318accf9982,Just Wow,5,2025-01-29,3,1.0.4,Google Play,wow,positive,0.999775230884552,wow,Other
Dashen Bank,Dashen Bank,cf843f50-d9bc-4542-a69d-da3620c76fa5,mobile banking to the next level,5,2025-01-28,2,,Google Play,mobile banking level,positive,0.9409880042076111,"mobile banking,mobile,banking",Other
Dashen Bank,Dashen Bank,51d4b5b2-29dd-4d38-8d7d-540a5fae1883,Nice,5,2025-01-25,2,,Google Play,nice,positive,0.9998552799224854,nice,Other
Dashen Bank,Dashen Bank,567e36a0-fcd9-486a-88aa-11f24f5b1af0,The first 3 star review is me,3,2025-01-25,19,,Google Play,3 star review,positive,0.9967767596244812,,Other
Dashen Bank,Dashen Bank,d7b6c9eb-fb71-4fb5-bd27-0d4387aea517,Is not working,1,2025-01-25,1,,Google Play,work,negative,0.9997809529304504,work,Other
